feature_id	gene_id	GSM461176	GSM461177	GSM461178	GSM461179	GSM461180	GSM461181	GSM461182
FBtr0331593	FBgn0030349	105.805	0	0	1793.254	94.1961	38.8146	111.375
FBtr0308070	FBgn0030349	91.9751	182.734	162.013	421.673	68.6078	112.279	504.459
FBtr0331595	FBgn0030349	255.353	101.895	110.842	578.927	137.391	124.87	202.05
FBtr0073570	FBgn0030350	1401	434	573	3921	542	607	811
FBtr0073571	FBgn0030351	186	62	85	1026	93	98	170.527
FBtr0331590	FBgn0030351	0	0	0	0	0	0	10.473
FBtr0073572	FBgn0030352	370	145	201	1068	206	205	307
FBtr0073573	FBgn0260780	37	11	12	84	11	23	23
FBtr0073596	FBgn0030354	2920	1341	1374	6996	1306	1502	2206
FBtr0305610	FBgn0262686	0	0	0	0	0	0	0
FBtr0305609	FBgn0250871	0	0	0	0	0	0	0
FBtr0073595	FBgn0250871	0	0	0	0	0	0	0
FBtr0073594	FBgn0250871	21	14	12	48	11	17	12
FBtr0331748	FBgn0030357	9.53884	0	2.72047	36.1319	0	1.96652	6.84945
FBtr0073591	FBgn0030357	0	0	0	0	0	0.905693	0
FBtr0331749	FBgn0030357	0	0	0	0	0	0	0
FBtr0302182	FBgn0030357	146.461	43	54.2795	440.868	47	45.1278	125.151
FBtr0073590	FBgn0030358	290	149	174	810	133	157	239
FBtr0307325	FBgn0263111	708.301	133.205	138.848	2736.051	185.697	145.787	410.763
FBtr0307313	FBgn0263111	1.47746	18.5496	7.96484	0.386176	0	6.30636	0
FBtr0307314	FBgn0263111	0	0	0	0	0	0	0
FBtr0307315	FBgn0263111	0	0	0	0	0	0	0
FBtr0307316	FBgn0263111	76.4045	11.6021	5.0835	79.4457	0	4.03137	0
FBtr0307317	FBgn0263111	0.267771	0.0129403	0	0	0	9.86678	0
FBtr0307318	FBgn0263111	0	0	0	0	0	0	0
FBtr0307319	FBgn0263111	0.267771	29.6623	12.4814	0.617342	0	9.86678	0
FBtr0307320	FBgn0263111	49.0162	7.25796	3.24503	49.7135	0	2.57749	0
FBtr0307321	FBgn0263111	0	0	12.4814	0	0	0	0
FBtr0307322	FBgn0263111	0	0	0	0	0	0	0
FBtr0307323	FBgn0263111	119.959	65.7885	71.4602	165.885	135.247	92.1599	118.01
FBtr0307324	FBgn0263111	46.047	25.5507	29.0619	278.8499	1.05625	70.4039	81.6238
FBtr0308609	FBgn0263111	0	0	0	0	0	0	0
FBtr0332391	FBgn0263111	17.2594	12.3704	15.3733	127.0512	0	0	48.6036
FBtr0332308	FBgn0000808	7.57681e-07	0	5.44334	170.234	0	60.364	0.0260178
FBtr0332309	FBgn0000808	0	0	0	5.86437e-07	47.2204	0	32.3512
FBtr0332310	FBgn0000808	121.878	31.2568	27.4723	340.042	21.1621	0	49.6469
FBtr0309804	FBgn0000808	110.122	45.7432	71.0844	104.7239	21.6175	42.636	44.9758
FBtr0073582	FBgn0003865	4	1	2	6	0	1	1
FBtr0073581	FBgn0030359	6.40669	6	0	19.23677	0	6.02259	4
FBtr0299570	FBgn0030359	0.593315	0	1	1.763231	3	0.977412	0
FBtr0073580	FBgn0001083	36.9048	23.8978	11.9655	166.1428	11.9605	17.9052	12.2222
FBtr0112806	FBgn0001083	163.095	106.102	111.035	592.857	135.039	139.095	222.778
FBtr0073574	FBgn0030360	33	17	17.2276	174.6538	18	18	27.7208
FBtr0073579	FBgn0030361	159	56	83.7724	758.347	103	146	123.279
FBtr0073575	FBgn0030362	142.887	17.5091	52.0048	183.9274	39.656	34.9776	133.313
FBtr0073576	FBgn0030362	8761.68	3544.19	4578.13	16286.19	2947.03	3138.29	6472.92
FBtr0073577	FBgn0030362	51.5797	34.0271	23.6888	114.7093	11.9534	11.235	25.1434
FBtr0073578	FBgn0030362	1504.86	706.274	1050.18	4082.17	934.36	1418.5	1171.62
FBtr0073642	FBgn0043001	216	77	87	612	100	112	151
FBtr0073621	FBgn0030364	896	275	383	3078	413	505	590
FBtr0073622	FBgn0030365	1022	514	578	2751	591	693	822
FBtr0073641	FBgn0030366	6651	2466	2632	18963	2733	3053	4706
FBtr0073639	FBgn0030367	21.4798	0	13.5202	172.4624	0	39.8528	14.9083
FBtr0073640	FBgn0030367	56.5202	37	45.4798	127.5376	48	22.1472	52.0917
FBtr0073623	FBgn0030369	60	24	36	297	35	46	103
FBtr0073638	FBgn0030370	0	0	0	0	0	0	0
FBtr0089803	FBgn0052656	7	6	3	21	3	5	4
FBtr0333772	FBgn0264676	35	5	4	105	14	10	18
FBtr0112525	FBgn0085352	18	6	4	75	7	4	8
FBtr0073637	FBgn0030373	506	115	191	1299	208	232	275
FBtr0300835	FBgn0030374	0	0	0	0	0	0	0
FBtr0300834	FBgn0030374	1	0	0	0	0	0	0
FBtr0073635	FBgn0030375	0	0	0	0	0	0	0
FBtr0300918	FBgn0030376	0	0	0	0	0	0	0
FBtr0333729	FBgn0030376	0	0	0	0	0	0	0
FBtr0299859	FBgn0259240	0	0	16.1572	0	0	0	0
FBtr0299860	FBgn0259240	0	0	0	0	0	0	0
FBtr0300202	FBgn0259240	0	51.6931	0.0906411	39.8736	14.5113	7.94509	26.1933
FBtr0300203	FBgn0259240	0	0	1.0132e-07	0.0532823	0	9.00061e-07	2.29328
FBtr0300204	FBgn0259240	0	0.392646	0.00279814	0.00540894	0.000183274	6.35259	6.63674e-06
FBtr0310078	FBgn0259240	156.133	35.4907	18.4524	1251.049	58.0471	50.0797	65.9893
FBtr0308221	FBgn0259240	1366.95	506.889	247.756	2860.514	130.965	377.54	123.369
FBtr0308222	FBgn0259240	1.43274	0.00287891	0.00752957	338.68	0.00988236	0.00646857	70.5683
FBtr0308223	FBgn0259240	0.365784	90.4169	106.661	1207.065	120.916	101.379	131.136
FBtr0300201	FBgn0259240	417.071	108.368	206.811	4213.94	287.983	277.81	340.906
FBtr0299858	FBgn0259240	2149.05	1584.45	1297.06	2073.844	1543.57	1580.89	968.545
FBtr0073634	FBgn0030377	44.0878	3.0047	7.00405	63.1377	12.0157	2.00439	47.0537
FBtr0073633	FBgn0052655	23	7	6	120	6	4	2
FBtr0073643	FBgn0030384	1	0	0	0	0	0	0
FBtr0073673	FBgn0030385	0	0	0	0	0	0	0
FBtr0073672	FBgn0052651	0	1	0	0	0	0	0
FBtr0073644	FBgn0030386	0	0	0	0	0	0	0
FBtr0073671	FBgn0052652	0	0	0	0	0	0	0
FBtr0299936	FBgn0259680	0.0938979	1.5777	0	0	0	0	0
FBtr0299937	FBgn0259680	2.32348e-06	0	0	0	0	0	0
FBtr0299935	FBgn0259680	3.90916	2.4231	0	6.00315	0	1.00022	1.0001
FBtr0073647	FBgn0030389	1	0	0	0	0	1	0
FBtr0073670	FBgn0030390	0	0	0	0	0	1	1
FBtr0073668	FBgn0030391	276.806	130.803	123.151	996.54	162.551	177.541	220.647
FBtr0073669	FBgn0030391	200.194	76.1974	117.849	596.46	103.449	159.459	194.353
FBtr0299558	FBgn0259143	728.619	299.587	265.205	1333.949	245.333	236.61	332.493
FBtr0299559	FBgn0259143	404.381	57.4128	74.7952	835.051	15.6674	62.3899	173.507
FBtr0073650	FBgn0030394	23	7	7	9	2	8	6
FBtr0073651	FBgn0002562	0	0	0	0	0	0	0
FBtr0073667	FBgn0030395	0	0	0	0	0	0	0
FBtr0073652	FBgn0030396	33	12	23	150	24	40	33
FBtr0333154	FBgn0264542	108.233	74.1784	43.6232	517.666	48.0341	21.8139	88.5456
FBtr0333156	FBgn0264542	116.704	46.8213	61.1636	454.334	75.6401	130.186	67.5388
FBtr0333155	FBgn0264542	0.122035	0.000324582	0.213243	0	16.3258	0	0
FBtr0073653	FBgn0030398	0.000181626	4.96573e-06	0	0.0001079232	0	8.10368e-06	0
FBtr0333157	FBgn0030398	2.99982	0.999995	0	2.999892	0	0.999992	0
FBtr0331718	FBgn0030400	56.825	10.7806	14.3888	195.6375	30.8596	22.6092	31.0123
FBtr0073662	FBgn0030400	70.6469	70.036	57.9939	264.5467	44.4564	87.5443	118.521
FBtr0273245	FBgn0030400	2166.53	981.183	805.617	5581.81	934.684	902.846	1151.47
FBtr0073660	FBgn0041203	673.403	362.672	138.924	3872.67	217.745	129.499	548.391
FBtr0073661	FBgn0041203	475.881	0	93.1626	830.694	93.2686	88.9989	396.045
FBtr0073659	FBgn0041203	326.562	206.131	131.129	1777.555	33.7487	105.932	326.811
FBtr0301831	FBgn0041203	2.04462e-08	0	0	0.790373	0	0	0
FBtr0301830	FBgn0041203	1457.15	807.197	848.784	1198.292	892.237	935.571	1299.75
FBtr0073658	FBgn0030403	1428	779	890	3297	747	842	1276
FBtr0310305	FBgn0052654	77.5868	68.7092	27.4151	781.376	58.811	133.654	49.0958
FBtr0113444	FBgn0052654	252.71	102.997	154.145	857.977	174.702	199.155	245.361
FBtr0310304	FBgn0052654	56.7985	16.9031	33.8596	93.5974	14.1789	21.8024	0
FBtr0113445	FBgn0052654	3340.95	1613.49	1444.58	7885.25	1421.31	1530.39	2647.54
FBtr0073657	FBgn0030406	166.469	27.5279	41.4845	960	41.4269	18.2892	187.788
FBtr0310434	FBgn0030406	143.531	80.4721	68.5155	0	66.5731	110.711	79.2123
FBtr0073655	FBgn0030407	69	19	34	177	31	30	75
FBtr0073656	FBgn0030408	1	0	0	0	0	0	0
FBtr0307897	FBgn0030409	0	0	0	0	0	0	0
FBtr0073674	FBgn0030409	0	0	0	0	0	0	0
FBtr0073709	FBgn0030410	132	67	63	375	77	110	127
FBtr0073675	FBgn0030411	145	66	68	504	82	71	102
FBtr0300375	FBgn0030412	642.167	130.837	363.866	1603.162	166.393	259.976	339.385
FBtr0300376	FBgn0030412	547.24	493.493	360.584	939.534	179.589	276.733	490.785
FBtr0307898	FBgn0030412	431.453	5.17361	51.1079	916.964	20.5814	14.6411	92.7112
FBtr0307899	FBgn0030412	451.944	299.39	135.126	1019.09	363.731	277.999	428.421
FBtr0307900	FBgn0030412	289.143	13.8379	16.3763	547.121	51.8117	16.1711	122.146
FBtr0073678	FBgn0030412	67.3536	0	0	304.143	13.5533	7.81979	28.8371
FBtr0073679	FBgn0030412	57.3828	0	0	178.2242	14.1258	8.26873	41.3862
FBtr0073680	FBgn0015024	3985.31	272.952	150.952	8936.31	245.123	169.123	635.814
FBtr0300380	FBgn0015024	347.44	690.681	635.692	1081.741	496.811	816.299	1169.79
FBtr0073681	FBgn0015024	1013.41	550.525	801.881	2922.271	843.689	804.955	856.616
FBtr0073682	FBgn0015024	98.8406	35.8432	35.4751	805.682	23.9506	91.6229	100.78
FBtr0073684	FBgn0011837	2557.03	935.183	866.4	641.703	745.937	1039.73	770.802
FBtr0073683	FBgn0011837	286.854	811.371	764.441	5243	881.981	940.611	938.013
FBtr0333756	FBgn0011837	4485.75	605.445	494.153	12892.58	482.08	448.663	1411.73
FBtr0333767	FBgn0263865	487.229	144.067	47.8548	5578.77	46.6656	70.8833	807.284
FBtr0333768	FBgn0263865	5538.42	806.27	1001.29	22063.81	907.563	906.125	2820.84
FBtr0333765	FBgn0263865	19997.4	14091.9	11386.7	13130.78	10846.5	11784.4	12204.4
FBtr0333766	FBgn0263865	15505.6	4789.6	4030.78	40377.2	3201.82	3846.19	6358.18
FBtr0073685	FBgn0030417	270.365	93.0218	91.1216	534.251	74.9305	55.1013	63.043
FBtr0073686	FBgn0030418	264.156	83.3584	103.095	805.473	91.1226	88.8867	185.979
FBtr0073687	FBgn0030418	161.314	105.651	123.855	734.042	91.8546	145.131	169.925
FBtr0333722	FBgn0030418	95.5301	42.9909	25.0501	287.4847	30.0228	23.9823	44.0956
FBtr0333799	FBgn0020513	62.7893	9.13103	3.08811	723.703	6.23716	12.1114	88.5456
FBtr0073705	FBgn0020513	7660.87	3267.75	3956.71	23235.51	4168.55	4871.76	7660.42
FBtr0073704	FBgn0030420	2228.94	701	652	5634	592	633	1214
FBtr0073689	FBgn0030421	185.9	73.7601	67.8774	1731.709	75.3973	84.3419	377.193
FBtr0073688	FBgn0030421	26.2942	8.34437	9.73233	55.945	21.959	7.78326	10.6386
FBtr0333176	FBgn0030421	731.754	180.331	155.241	1192.291	102.601	116.199	282.334
FBtr0073702	FBgn0052647	0	1	3	18	3.13501	3.70104	0
FBtr0073703	FBgn0052647	6	0	0	0	2.86499	3.30372	8
FBtr0333525	FBgn0259171	18.7552	4.11787	4.15441	93.744	2.05972	4.11623	2.07907
FBtr0299635	FBgn0259171	567.491	266.229	281.69	1708.967	322.399	382.87	372.262
FBtr0330395	FBgn0259171	567.491	266.229	281.69	1708.967	322.399	382.87	372.262
FBtr0333524	FBgn0259171	147.902	42.89	15.5727	425.149	61.6695	44.4666	14.6932
FBtr0073690	FBgn0030425	5.66816	0	0	34.0358	0	0	0
FBtr0305591	FBgn0030425	6.33184	2	3	1.964126	5	3	5
FBtr0073699	FBgn0030429	4	2	3	27	3	2	3
FBtr0073698	FBgn0052650	58	30	49	156	45	58	55
FBtr0073697	FBgn0052649	962	457	534	2955	498	620	807
FBtr0073695	FBgn0030431	516.101	241.937	266.763	1200.053	159.098	246.384	511.228
FBtr0073696	FBgn0030431	265.899	72.0625	109.237	737.947	185.902	152.616	170.772
FBtr0073694	FBgn0030432	40	18	32	153	27	29	26
FBtr0073691	FBgn0030433	527	241	320	2526	407	443	624
FBtr0073693	FBgn0030434	1279	572	644	2904	596	672	956
FBtr0073692	FBgn0030435	1062	467	575	3513	589	608	987
FBtr0306739	FBgn0086675	0	0	0	21.26485	0	0	0
FBtr0306738	FBgn0086675	2.79203	0	0	0	0	1.8247	1.84939
FBtr0308694	FBgn0086675	8.82194	1.46279	3.0088	8.80588	1.00383	1.18161	12.1675
FBtr0333320	FBgn0086675	0	0	0	0	0	0	0
FBtr0073712	FBgn0086675	0	0	0	0	0	0	0
FBtr0113493	FBgn0086675	0	0	0	0	0	0	0
FBtr0308695	FBgn0086675	0	0	0	0	0	0	0
FBtr0333319	FBgn0086675	3.41611	1.54227	0	0	1	0	0
FBtr0073753	FBgn0030437	1	0	0	0	0	0	0
FBtr0305598	FBgn0052642	0	0	0	0	0	0	0
FBtr0305599	FBgn0052644	1	0	0	0	0	0	0
FBtr0305600	FBgn0030438	14	4	1	27	3	5	12
FBtr0073752	FBgn0030439	0	0	0	0	0	0	0
FBtr0073716	FBgn0052643	0	0	1	0	0	0	0
FBtr0309876	FBgn0261379	0	0	0	0	0	0	0
FBtr0309877	FBgn0261379	0	0	0	0	0	0	0
FBtr0302269	FBgn0261379	0	1	0	0	1	0	0
FBtr0310532	FBgn0030440	0	0	0	0	0	0	0
FBtr0309878	FBgn0030440	0	0	0	0	0	0	0
FBtr0073717	FBgn0030441	0	0	0	0	0	0	0
FBtr0302270	FBgn0261388	12	7	4	63	14	12	4
FBtr0073750	FBgn0030443	1	0	0	3	0	0	0
FBtr0330396	FBgn0010303	2374.33	862.23	898.507	8286.39	511.031	497.028	1680.8
FBtr0073747	FBgn0010303	5052.41	2462.74	2371.35	10165.71	3081.48	3331.36	2994.19
FBtr0330397	FBgn0010303	243.409	28.9997	37.6336	908.518	46.1114	63.6549	84.7242
FBtr0073748	FBgn0010303	411.85	166.033	141.509	1864.385	105.375	179.958	321.277
FBtr0073720	FBgn0261524	2988	1095	1232	7779	1124	1256	2270
FBtr0073721	FBgn0030447	682	305	440	2310	437	524	705
FBtr0306847	FBgn0263005	821	486	404	2709	498	539	600
FBtr0073745	FBgn0030449	5	1	1	15	1	0	2
FBtr0073722	FBgn0250862	4.03349	2	0	9.16756	3.00971	7	1.00632
FBtr0300453	FBgn0052638	3442.97	1012	1208	7757.82	1029.99	1213	2280.99
FBtr0073723	FBgn0030451	1503	644	822	3717	678	815	1280
FBtr0073724	FBgn0030452	1542	688	784	2745	532	554	1364
FBtr0073725	FBgn0052645	7	3	4	30	0	5	6
FBtr0301690	FBgn0030455	10	6	2	18	1	3	3
FBtr0073726	FBgn0030456	879	378	390	3411	547	626	851
FBtr0073741	FBgn0025463	3611	1521	1691	10314	1650	1907	2620
FBtr0073727	FBgn0030457	745	305	329	2355	365	415	661
FBtr0300364	FBgn0085440	19	6	4	81	7	11	4
FBtr0073728	FBgn0052640	779.028	184	214.187	1983	199	257	448
FBtr0073729	FBgn0052641	20.9724	0	8.81273	0	0	0	0
FBtr0073738	FBgn0030459	21.0127	3	9.12388	36	8.00952	10	29.2371
FBtr0073737	FBgn0030460	471	233	342	1854	323	394	501
FBtr0073736	FBgn0005410	3064.72	1220.45	1168.66	8623.02	1155.93	1263.08	2051.29
FBtr0112848	FBgn0005410	0	11.4959	0	0.981011	0	0.00728853	34.3167
FBtr0112849	FBgn0005410	124.386	37.0538	50.6456	293.9929	29.069	34.9091	50.1704
FBtr0073735	FBgn0005410	4.8956	0	1.69068	55.0041	0	0	2.22066
FBtr0073730	FBgn0029133	4294.93	1423.41	1675.78	12198.75	1518.28	1904.64	2953.62
FBtr0310646	FBgn0029133	252.074	38.5873	81.2232	965.251	197.722	54.3584	200.381
FBtr0073732	FBgn0004456	1925.34	495.355	382.192	9190.06	495.491	535.924	1748.92
FBtr0073731	FBgn0004456	938.329	455.245	614.289	460.073	681.365	736.698	448.618
FBtr0330398	FBgn0004456	938.329	455.245	614.289	460.073	681.365	736.698	448.618
FBtr0310647	FBgn0004456	2535.69	1060.3	1021.23	5216.79	469.276	525.831	2900.4
FBtr0310648	FBgn0004456	96.3117	78.8514	0	1.232745e-07	29.5033	29.8494	71.447
FBtr0073734	FBgn0052639	21	15	6	63	5	15	6
FBtr0290202	FBgn0030462	0	0	0	0	0	0	0
FBtr0290203	FBgn0030462	2	0	1	3	0	0	1
FBtr0073733	FBgn0030462	0	0	0	0	0	0	0
FBtr0333329	FBgn0000346	0.000455673	0.000551001	0	157.8499	14.3762	0	36.0083
FBtr0073754	FBgn0000346	126	42.9994	41	295.1501	63.6238	112	65.9917
FBtr0333331	FBgn0041210	176.24	233.66	142.05	957.423	58.1834	194.935	66.47
FBtr0301298	FBgn0041210	0	0	0	0	0	0	0
FBtr0333332	FBgn0041210	743.603	146.627	113.109	1756.088	186.208	83.7618	367.656
FBtr0333333	FBgn0041210	234.085	58.2073	31.3787	1105.287	0.0850457	12.2282	116.5
FBtr0333334	FBgn0041210	21.8585	0	0	306.342	27.4328	25.5261	40.2955
FBtr0301299	FBgn0041210	3113.07	1252.18	1339.8	6922.74	1434.36	1797.63	2409.94
FBtr0308576	FBgn0041210	4811.96	3560.19	2708.2	11010.77	2529.55	2786.61	3423.55
FBtr0073798	FBgn0041210	3388.7	1463.58	1549.47	8130.93	1253.76	1567.21	1516.12
FBtr0073755	FBgn0030465	903	176.723	266.21	2124	258.488	234.897	646.16
FBtr0333330	FBgn0030465	4.72163e-07	257.277	215.79	0	126.512	254.103	51.8395
FBtr0073756	FBgn0030466	3089	1605	1545	10827	2239	2414	2835
FBtr0073796	FBgn0030467	1144	435	543	4227	686	727	954
FBtr0073757	FBgn0030468	2471.03	1075.56	1092.41	6030.78	1115.76	1264.89	1871.03
FBtr0310465	FBgn0030468	75.9683	83.4394	93.5895	272.2208	42.2429	100.113	97.9695
FBtr0073758	FBgn0030469	131.783	66.0006	55.1478	337.483	36.7358	54.8927	99.551
FBtr0073759	FBgn0030469	2907.22	1386	1382.85	7915.52	1584.26	1913.11	1495.45
FBtr0112573	FBgn0085388	1153.61	701.218	745.13	4830.37	1119.59	1223.5	836.191
FBtr0112574	FBgn0085388	913.899	256.807	387.208	2258.088	449.9	587.834	734.215
FBtr0112575	FBgn0085388	89.491	192.975	51.6619	756.546	83.5056	101.663	85.5942
FBtr0073763	FBgn0040309	20794.4	6705.61	8505.86	54600.7	8784.93	10500.6	12982.4
FBtr0073764	FBgn0040309	395.577	360.387	331.144	917.329	310.067	343.432	106.592
FBtr0073792	FBgn0010198	2650.48	3776.31	8645.73	28783	7739.54	8604.55	4796.56
FBtr0300828	FBgn0010198	15858.5	17355.1	39708.3	139298.1	33736.1	37740.3	26198.1
FBtr0073793	FBgn0010198	0	21.5934	80.1123	418.475	59.7782	82.6163	73.0749
FBtr0073794	FBgn0010198	160.698	12.9695	59.0182	556.012	71.9191	83.6215	253.64
FBtr0073795	FBgn0010198	70810.3	10921.5	1003.73	100058.3	105.204	1553.53	45247.4
FBtr0073766	FBgn0030474	1560	569	588	4635	680	841	1038
FBtr0073767	FBgn0261085	5.95705	2.71672	1.85777	48	2.09896	1.86034	2.24081
FBtr0331598	FBgn0261085	13.043	6.28328	4.14223	0	4.90104	4.13966	4.75919
FBtr0073768	FBgn0030477	6	2	4	12	5	2	1
FBtr0073769	FBgn0030478	0	0	0	46.864	0	0	0
FBtr0073770	FBgn0030478	224.838	159.444	86.3568	898.854	70.0484	111.023	219.461
FBtr0073771	FBgn0030478	0	0	0	0	0	19.6247	38.4188
FBtr0073772	FBgn0030478	1551.72	689.215	977.992	4079.59	806.36	839.24	1416.3
FBtr0073773	FBgn0030478	363.324	92.341	115.651	431.764	104.538	111.113	61.7385
FBtr0073774	FBgn0030478	14.1214	0	0	80.9294	11.0536	0	13.0798
FBtr0073790	FBgn0030479	242.063	136.306	128.093	523.575	89.4871	83.1577	158.273
FBtr0304001	FBgn0030479	901.937	217.694	193.907	2020.425	238.513	283.842	419.727
FBtr0073775	FBgn0030480	231	97	142	1419	126	131	308
FBtr0073789	FBgn0026749	611.891	188.266	212.877	1446.963	213.442	269.908	352.275
FBtr0100168	FBgn0026749	6.10935	17.7341	5.12274	35.037	4.55817	10.0917	19.7252
FBtr0073776	FBgn0030481	602	250	313	1767	356	364	526
FBtr0073777	FBgn0030482	6811	2882	2949	16269	2669	3011	5681
FBtr0073788	FBgn0030483	6.73444	4	1	36	2	8	3
FBtr0073778	FBgn0030484	2075	726	850	5232	865	973	1299
FBtr0073787	FBgn0030485	0	5.10383	5.21634	0	5.46343	7.34615	0
FBtr0301560	FBgn0030485	549	155.896	210.784	1755	270.537	334.654	270
FBtr0073779	FBgn0030486	856.328	460.89	421.532	6674.63	842.852	982.138	1589.47
FBtr0301559	FBgn0030486	2416.67	1031.11	959.468	2733.365	742.148	821.862	646.526
FBtr0073780	FBgn0052635	2	1	0	15	1	1	0
FBtr0112526	FBgn0085353	27	20	8	48	20	30	62
FBtr0273441	FBgn0030491	1	0	1.00708	0	5.2509	2	1.04819
FBtr0073782	FBgn0030492	0	0	0	0	0	0	0
FBtr0073783	FBgn0030493	0	0	0	0	1	0	0
FBtr0073784	FBgn0030494	0	0	1	0	0	0	1
FBtr0332298	FBgn0030495	0	0	0	0	0	0	0
FBtr0331736	FBgn0030495	0	0	0	0	0	0	0
FBtr0332297	FBgn0030495	0	0	0	0	0	0	0
FBtr0073785	FBgn0030495	0	0	0	6	0	0	2
FBtr0073799	FBgn0052631	0	0	0	0	0	0	1
FBtr0073800	FBgn0052633	0	0	0	0	0	0	0
FBtr0310431	FBgn0052633	1	0	0	0	0	0	1
FBtr0310433	FBgn0086674	924.413	156.278	124.893	2723.586	108.654	136.863	518.061
FBtr0310432	FBgn0086674	517.475	71.3224	75.8934	2216.864	102.419	16.5768	286.987
FBtr0333723	FBgn0086674	44.3414	22.0884	22.8195	0	0	25.3911	19.6468
FBtr0113443	FBgn0086674	1785.77	917.326	991.552	2790.55	805.897	992.494	1564.31
FBtr0073803	FBgn0086674	0	10.9929	10.4211	0	32.0149	28.8373	0
FBtr0330399	FBgn0086674	0	10.9929	10.4211	0	32.0149	28.8373	0
FBtr0308234	FBgn0004169	0	0	0	0	0	8.90396	0
FBtr0073851	FBgn0004169	0	0	0	0	13.9374	0	0
FBtr0073852	FBgn0004169	24.274	23	0.79246	0	0	0	0
FBtr0100561	FBgn0004169	0	0	0	84.629	0	0	17
FBtr0100563	FBgn0004169	0	0	0	0	7.06263	22.096	0
FBtr0301919	FBgn0004169	0	0	0	0	0	0	0
FBtr0301920	FBgn0004169	0	0	0	0	0	0	0
FBtr0301921	FBgn0004169	0	0	0	0	0	0	0
FBtr0301922	FBgn0004169	0	0	0	0	0	0	0
FBtr0301923	FBgn0004169	0	0	0	47.371	0	0	0
FBtr0310136	FBgn0004169	0	0	0	0	0	0	0
FBtr0310137	FBgn0004169	0	0	0	0	0	0	0
FBtr0310138	FBgn0004169	0	0	13.2075	0	0	0	0
FBtr0308233	FBgn0004169	0	0	0	0	0	0	0
FBtr0073853	FBgn0004169	10.726	0	0	0	0	0	0
FBtr0073804	FBgn0030499	147.65	82.5811	47.2843	517.096	23.6279	82.4592	207.232
FBtr0073805	FBgn0030499	874.35	453.419	474.716	2203.904	573.372	613.541	573.768
FBtr0073850	FBgn0030500	897	424	413	2724	473	512	637
FBtr0073806	FBgn0030501	2282	692	786	5319	600	794	1469
FBtr0073849	FBgn0030502	4230	1884	1753	10815	1573	1722	2966
FBtr0073807	FBgn0030503	105.209	40.5437	69.72	258.4793	24.4717	48.7356	74.4499
FBtr0331722	FBgn0030503	0	0	0	0	17.377	0	0
FBtr0308644	FBgn0030503	147.791	62.4563	59.28	458.521	99.1513	84.2644	70.5501
FBtr0073848	FBgn0030504	4327	1894	2080	11586	2172	2183	3691
FBtr0073808	FBgn0030505	1484.16	460.138	543.004	4167.52	882.08	1058.46	977.728
FBtr0301450	FBgn0030505	580.615	524.77	377.478	0.0704737	49.5281	44.9989	417.375
FBtr0301449	FBgn0030505	999.073	121.33	158.176	2450.985	118.306	87.396	478.39
FBtr0331721	FBgn0030505	121.912	77.2886	11.6732	239.4147	43.9684	29.3046	7.54445
FBtr0112980	FBgn0030505	0	184.638	117.724	0	12.0912	1.08135	2.082e-06
FBtr0301451	FBgn0030505	112.851	3.35233	2.21088	206.4499	35.4341	14.3728	31.7452
FBtr0073847	FBgn0030506	610	232	291	1941	276	336	425
FBtr0073809	FBgn0030507	520	182	313	1317	228	262	518
FBtr0332888	FBgn0030508	1.99649	1.93791	1.94066	39	7.75936	3.8718	3.96661
FBtr0073810	FBgn0030508	10.0035	3.06209	4.05934	0	4.24064	7.1282	7.03339
FBtr0073811	FBgn0030509	1	0	0	0	1	0	3
FBtr0073846	FBgn0030510	480	252	312	1464	305	398	390
FBtr0073812	FBgn0030511	269	110	125.554	843.84	146	159	253
FBtr0073844	FBgn0030512	65.7551	0	0	71.5141	18.139	0	69.5499
FBtr0073845	FBgn0030512	1759.24	882	918.446	5684.64	911.861	1066	1500.45
FBtr0304971	FBgn0052627	13.4605	12.417	14.7197	45.5319	0	0	12.9105
FBtr0073813	FBgn0052627	25.0902	0	17.4141	39.1676	0	0	0
FBtr0073814	FBgn0052627	0	0	0	0	1.00673	0	43.1174
FBtr0304973	FBgn0052627	0	0	0	47.7448	6.9173	0	0
FBtr0113441	FBgn0052627	111.559	74.583	40.3368	286.8462	74.076	58.9945	84.3216
FBtr0073815	FBgn0052627	29.89	0	10.5294	162.7093	0	21.0055	9.65049
FBtr0304972	FBgn0052627	0	0	0	0	0	0	0
FBtr0113442	FBgn0052628	91	8.22845	7.94251	50.475	8.64951	10.0298	62
FBtr0300984	FBgn0052628	0	37.7715	34.0575	219.525	40.3505	42.9702	6.17215e-07
FBtr0073843	FBgn0030514	2394	1069	1171	5739	1090	1279	1929
FBtr0073817	FBgn0002878	1190	536	534	2745	546	590	1050
FBtr0308643	FBgn0001087	16.773	5.79504	0.00553693	1394.429	116.766	0	0.019826
FBtr0331709	FBgn0001087	197.317	8.74712e-05	0	531.081	1.09266e-08	0	39.8661
FBtr0331710	FBgn0001087	56.407	106.96	98.9076	253.6578	0.000846949	173.36	239.401
FBtr0073842	FBgn0001087	2069.5	973.245	1031.09	4699.84	1029.23	1213.64	1577.71
FBtr0073841	FBgn0001612	1097.73	443.756	500.489	4013.57	564.008	632.956	1020.25
FBtr0331708	FBgn0030518	0	0	0	0	0	0	0
FBtr0073818	FBgn0030518	415	164	181	1227	175	221	393
